"chromosome_name","external_gene_name","entrezgene_id","start_position","end_position","NSNPS","NPARAM","N","ZSTAT","P_MULTI","P_SNPWISE_MEAN","P_SNPWISE_TOP1","q.BH"
4,"GBA3",57733,22694537,22821198,345,43,4338,2.3797,0.0086632,0.0053364,0.038197,0.687769830508475
12,"CLEC12A",160364,10103915,10148293,383,45,4338,2.3796,0.0086656,0.012157,0.019731,0.687769830508475
12,"HAL",3034,96366440,96390143,266,35,4338,2.3769,0.0087282,0.047049,0.004316,0.687769830508475
11,"CCS",9973,66360292,66373490,86,15,4338,2.3766,0.0087375,0.0058056,0.034037,0.687769830508475
13,"CKAP2",26586,53029564,53050763,122,12,4338,2.3745,0.0087868,0.12556,0.0029096,0.687769830508475
17,"MAP3K3",4215,61699775,61773663,120,16,4338,2.3697,0.0089023,0.051475,0.0082864,0.687769830508475
6,"TUBE1",51175,112391980,112408732,138,13,4338,2.3689,0.0089202,0.016617,0.028761,0.687769830508475
19,"ZNF14",7561,19821280,19843906,206,32,4338,2.3674,0.0089571,0.0083174,0.024678,0.687769830508475
1,"ADAMTSL4",54507,150521884,150533413,99,26,4338,2.3659,0.0089924,0.0074431,0.034032,0.687769830508475
8,"NUGGC",389643,27879481,27941388,276,46,4338,2.3656,0.0090009,0.017894,0.016048,0.687769830508475
1,"C1orf54",79630,150240600,150253327,43,10,4338,2.3614,0.0091036,0.019065,0.010085,0.687769830508475
17,"OGFOD3",79701,80347099,80376513,209,29,4338,2.3595,0.0091489,0.010893,0.029545,0.687769830508475
8,"CYHR1",50626,145674965,145691060,58,15,4338,2.3593,0.0091538,0.0065004,0.052868,0.687769830508475
1,"C1orf51",148523,150254953,150259505,52,9,4338,2.3591,0.009159,0.01811,0.0087655,0.687769830508475
11,"API5",8539,43333513,43366079,157,30,4338,2.358,0.009186,0.005057,0.05572,0.687769830508475
2,"HOXD8",3234,176994422,176997423,102,27,4338,2.3548,0.0092668,0.0064848,0.042112,0.687769830508475
22,"TEX33",339669,37387163,37403882,238,29,4338,2.3545,0.0092747,0.051005,0.0055126,0.687769830508475
6,"PHACTR2",9749,143857982,144152322,824,76,4338,2.3494,0.0094007,0.017634,0.026228,0.687769830508475
9,"RNF208",727800,140114707,140116033,57,13,4338,2.3486,0.0094215,0.0065918,0.026875,0.687769830508475
7,"FAM220A",84792,6369040,6388612,266,36,4338,2.347,0.0094617,0.0064073,0.060228,0.687769830508475
2,"PLEKHA3",65977,179345195,179381189,108,22,4338,2.3459,0.00949,0.0080386,0.033334,0.687769830508475
2,"SCRN3",79634,175260458,175294303,200,18,4338,2.3454,0.0095045,0.019449,0.016139,0.687769830508475
2,"RPS27A",6233,55459039,55462989,125,26,4338,2.3427,0.0095728,0.014989,0.014157,0.687769830508475
7,"NPC1L1",29881,44552134,44580914,164,29,4338,2.3411,0.0096143,0.0045725,0.089851,0.687769830508475
13,"VPS36",51028,52986737,53024763,154,15,4338,2.335,0.0097725,0.12516,0.0037151,0.687769830508475
10,"HHEX",3087,94447945,94455403,124,19,4338,2.3311,0.0098731,0.015264,0.025317,0.687769830508475
9,"TUBB4B",10383,140135665,140138159,57,13,4338,2.3281,0.0099533,0.0074091,0.026547,0.687769830508475
20,"FAM209A",388799,55092243,55101198,88,17,4338,2.3279,0.0099593,0.029899,0.011162,0.687769830508475
20,"FAM209B",388799,55108302,55111576,88,17,4338,2.3279,0.0099593,0.029899,0.011162,0.687769830508475
19,"ILF3",3609,10764937,10803093,145,19,4338,2.3266,0.0099928,0.0058193,0.079006,0.687769830508475
12,"CLEC4D",338339,8662071,8674962,92,11,4338,2.3251,0.010033,0.016647,0.016083,0.687769830508475
3,"MED12L",116931,150803484,151154860,931,74,4338,2.3249,0.010039,0.10132,0.0031534,0.687769830508475
19,"ZNF83",55769,53097313,53193749,325,43,4338,2.3248,0.010043,0.008078,0.033996,0.687769830508475
4,"SNCA",6622,90645250,90759466,564,35,4338,2.3232,0.010083,0.011243,0.040255,0.687769830508475
15,"WDR93",56964,90234028,90286869,245,26,4338,2.3231,0.010087,0.017047,0.031447,0.687769830508475
1,"AKR7A3",22977,19609052,19615744,196,27,4338,2.3229,0.010091,0.065516,0.0050032,0.687769830508475
9,"SLC34A3",142680,140125209,140131006,56,14,4338,2.3207,0.010151,0.0078519,0.029599,0.687769830508475
8,"PPP1R16A",84988,145703352,145727504,68,17,4338,2.3195,0.010183,0.0075028,0.052888,0.687769830508475
10,"TNKS2",80351,93558069,93625033,236,22,4338,2.3182,0.010219,0.073181,0.0060431,0.687769830508475
10,"DUSP5",1847,112257596,112271302,173,24,4338,2.318,0.010224,0.018487,0.023174,0.687769830508475
20,"OTOR",56914,16729003,16750707,137,37,4338,2.3172,0.010247,0.11288,0.00314,0.687769830508475
8,"DEFB134",613211,11850692,11853821,93,16,4338,2.3156,0.01029,0.036356,0.006361,0.687769830508475
3,"ABHD5",51099,43731605,43775863,190,18,4338,2.3121,0.010387,0.14208,0.005106,0.687769830508475
11,"ZDHHC24",254359,66288108,66313709,146,17,4338,2.3104,0.010434,0.0089088,0.034214,0.687769830508475
10,"KIF11",3832,94353043,94415150,385,33,4338,2.3091,0.01047,0.011686,0.045534,0.687769830508475
11,"TRIM49D1",729384,89644279,89654935,18,6,4338,2.3071,0.010525,0.025991,0.014354,0.687769830508475
11,"TRIM48",729384,55029658,55038595,18,6,4338,2.3071,0.010525,0.025991,0.014354,0.687769830508475
10,"ZNF33B",7582,43084555,43133992,225,25,4338,2.3061,0.010554,0.046428,0.0077904,0.687769830508475
20,"SLMO2",51012,57608200,57617964,99,18,4338,2.3046,0.010594,0.0089398,0.03656,0.687769830508475
2,"CIR1",9541,175212750,175260443,216,23,4338,2.3037,0.010621,0.016389,0.021192,0.687769830508475
3,"OR5H2",79310,98001732,98002676,265,18,4338,2.3013,0.010686,0.0083068,0.038851,0.687769830508475
15,"ANPEP",290,90328120,90358633,214,28,4338,2.2998,0.01073,0.042974,0.01484,0.687769830508475
5,"TMEM173",340061,138855119,138862520,73,17,4338,2.2984,0.010771,0.0079482,0.072837,0.687769830508475
10,"NOC3L",64318,96075004,96122716,205,28,4338,2.2971,0.010805,0.0050426,0.062861,0.687769830508475
4,"MAML3",55534,140637907,141075338,990,120,4338,2.2962,0.010832,0.016697,0.031381,0.687769830508475
22,"MPST",4357,37415676,37425863,209,27,4338,2.2948,0.010871,0.041112,0.0084111,0.687769830508475
2,"DDX18",8886,118572226,118589955,170,24,4338,2.2942,0.01089,0.026164,0.012045,0.687769830508475
7,"KDM7A",80853,139784546,139876835,278,26,4338,2.2935,0.010909,0.0086329,0.055042,0.687769830508475
2,"HOXD9",3235,176987088,176989853,104,27,4338,2.2931,0.010922,0.0077198,0.036221,0.687769830508475
7,"OGDH",4967,44646171,44748665,289,34,4338,2.2919,0.010955,0.017859,0.027718,0.687769830508475
7,"TTC26",79989,138818490,138876732,219,21,4338,2.2919,0.010957,0.0095443,0.033129,0.687769830508475
3,"P2RY12",64805,151055168,151102600,279,28,4338,2.2915,0.010968,0.12604,0.0021199,0.687769830508475
11,"CD3E",916,118175260,118186890,175,18,4338,2.2909,0.010986,0.50634,0.00085025,0.687769830508475
22,"KCTD17",79734,37447779,37459430,106,22,4338,2.2908,0.010988,0.038714,0.0071684,0.687769830508475
7,"POR",5447,75528518,75616173,214,40,4338,2.289,0.011039,0.01109,0.043784,0.687769830508475
7,"RAC1",5879,6414154,6443608,317,32,4338,2.2882,0.011064,0.022606,0.016472,0.687769830508475
14,"EML1",2009,100204030,100408397,631,73,4338,2.2874,0.011087,0.030791,0.018366,0.687769830508475
1,"RNF186",54546,20140523,20141771,191,40,4338,2.283,0.011215,0.0073712,0.051098,0.689931529411765
11,"KRTAP5-5",439915,1651033,1652160,252,33,4338,2.2803,0.011296,0.0087347,0.03337,0.689931529411765
16,"NSMCE1",197370,27236312,27280115,146,17,4338,2.28,0.011303,0.0082507,0.055089,0.689931529411765
4,"CNOT6L",246175,78634541,78740769,249,25,4338,2.2785,0.011349,0.01951,0.024642,0.689931529411765
1,"SLAMF8",56833,159796540,159807039,128,21,4338,2.2761,0.011419,0.012932,0.035569,0.689931529411765
1,"ECM1",1893,150480538,150486265,136,18,4338,2.2753,0.011444,0.040767,0.010236,0.689931529411765
1,"CASQ1",844,160160285,160171676,114,31,4338,2.2752,0.011446,0.027106,0.017449,0.689931529411765
7,"TMED4",222068,44617493,44621886,131,18,4338,2.2748,0.011458,0.01266,0.039371,0.689931529411765
14,"CIDEB",27141,24774302,24780636,150,23,4338,2.2716,0.011555,0.0077235,0.042233,0.689931529411765
1,"TARS2",80222,150459887,150480078,184,18,4338,2.2712,0.011567,0.035818,0.011938,0.689931529411765
8,"STMN4",81551,27092840,27115937,182,28,4338,2.2676,0.011676,0.094807,0.0048733,0.689931529411765
2,"PKDCC",91461,42275160,42285668,210,18,4338,2.2657,0.011735,0.013036,0.033695,0.689931529411765
1,"S1PR1",1901,101702444,101707074,137,31,4338,2.2632,0.011812,0.010908,0.03693,0.689931529411765
11,"OMP",4975,76813886,76814377,92,19,4338,2.263,0.011819,0.0058783,0.066171,0.689931529411765
11,"ACTN3",89,66313866,66330800,134,16,4338,2.2597,0.011921,0.011252,0.036527,0.689931529411765
18,"TSHZ1",10194,72922710,73001905,349,51,4338,2.2595,0.011927,0.03351,0.013852,0.689931529411765
15,"PLIN1",5346,90207596,90222658,156,23,4338,2.2551,0.012064,0.022564,0.020217,0.689931529411765
8,"GPT",2875,145728356,145732557,47,13,4338,2.2549,0.012071,0.012532,0.038253,0.689931529411765
3,"PLCH1",23007,155093369,155462856,854,51,4338,2.2545,0.012082,0.016408,0.02958,0.689931529411765
19,"MRI1",84245,13875346,13885096,63,9,4338,2.2536,0.01211,0.077852,0.0060761,0.689931529411765
17,"CCL2",6347,32582304,32584222,122,19,4338,2.2536,0.012111,0.1606,0.0025626,0.689931529411765
1,"ODF2L",57489,86814344,86862023,290,26,4338,2.2508,0.012199,0.013567,0.030842,0.689931529411765
1,"TRIM62",55223,33611003,33647660,138,14,4338,2.2485,0.012272,0.011844,0.067234,0.689931529411765
1,"CD53",963,111415775,111442550,273,26,4338,2.2478,0.012295,0.040393,0.010807,0.689931529411765
11,"MPZL2",10205,118124118,118135251,214,20,4338,2.2468,0.012327,0.55882,0.00078105,0.689931529411765
11,"TRIM49D1",399939,89644279,89654935,16,5,4338,2.2465,0.012337,0.040533,0.01147,0.689931529411765
11,"TRIM48",399939,55029658,55038595,16,5,4338,2.2465,0.012337,0.040533,0.01147,0.689931529411765
14,"XRCC3",7517,104163946,104181841,130,22,4338,2.2461,0.012349,0.094125,0.0048001,0.689931529411765
15,"KIAA1199",57214,81071684,81244117,373,68,4338,2.2456,0.012364,0.010481,0.041143,0.689931529411765
8,"DEFB136",613210,11831446,11832108,148,23,4338,2.2453,0.012375,0.037056,0.0091086,0.689931529411765
10,"C10orf120",399814,124457225,124459338,110,29,4338,2.2445,0.012399,0.012052,0.034094,0.689931529411765
7,"TMEM168",64418,112402437,112430647,109,18,4338,2.2426,0.012462,0.0098438,0.060806,0.689931529411765
12,"TIMELESS",8914,56810903,56843187,134,22,4338,2.2411,0.012509,0.0082915,0.047946,0.689931529411765
17,"B3GNTL1",146712,80900031,81009686,659,63,4338,2.2406,0.012526,0.061777,0.0054637,0.689931529411765
11,"AP000769.1",101927789,65222728,65234028,91,14,4338,2.2373,0.012634,0.064981,0.0064295,0.689931529411765
19,"SLC44A2",57153,10713133,10755235,251,27,4338,2.2358,0.012682,0.0090461,0.062234,0.689931529411765
1,"RRNAD1",51093,156698234,156706752,92,22,4338,2.2332,0.012769,0.057073,0.0066306,0.689931529411765
3,"OR5H6",79295,97983088,97984200,241,17,4338,2.2328,0.012781,0.027389,0.018925,0.689931529411765
1,"RSPO1",284654,38076951,38100595,176,34,4338,2.2292,0.012902,0.007865,0.070859,0.689931529411765
18,"SLC14A2",8170,42792960,43263072,1642,125,4338,2.2263,0.012997,0.0042495,0.20216,0.689931529411765
9,"C9orf173",441476,140145713,140147934,60,13,4338,2.2252,0.013035,0.013628,0.024049,0.689931529411765
9,"EPB41L4B",54566,111934255,112083244,436,65,4338,2.2251,0.013038,0.061927,0.008887,0.689931529411765
4,"MFAP3L",9848,170907748,170954182,218,31,4338,2.2228,0.013115,0.081677,0.0073115,0.689931529411765
1,"RPRD2",23248,150335567,150449042,438,26,4338,2.2226,0.01312,0.022945,0.021353,0.689931529411765
13,"URAD",646625,28551851,28562791,124,25,4338,2.2221,0.01314,0.080549,0.0054997,0.689931529411765
17,"CCL7",6354,32597240,32599261,123,18,4338,2.222,0.013143,0.16724,0.0024754,0.689931529411765
8,"HNF4G",3174,76320149,76479078,306,31,4338,2.2203,0.013201,0.012973,0.032384,0.689931529411765
7,"TMEM120A",83862,75616155,75623977,129,25,4338,2.2196,0.013225,0.028094,0.016306,0.689931529411765
11,"FAM89B",23625,65339820,65341669,58,16,4338,2.2187,0.013254,0.034133,0.015261,0.689931529411765
7,"TAC1",6863,97361220,97369784,228,16,4338,2.216,0.013346,0.015033,0.05109,0.689931529411765
8,"LRRC14",9684,145743376,145750557,55,14,4338,2.2158,0.013352,0.016136,0.042328,0.689931529411765
14,"PSMC6",5706,53173890,53195305,132,23,4338,2.2149,0.013383,0.025355,0.018862,0.689931529411765
5,"PTCD2",79810,71616194,71656052,102,17,4338,2.2148,0.013386,0.17309,0.0049574,0.689931529411765
6,"TRIM27",5987,28870779,28891766,234,18,4338,2.2134,0.013434,0.015278,0.032451,0.689931529411765
18,"GATA6",2627,19749404,19782491,86,24,4338,2.2133,0.01344,0.0097754,0.05697,0.689931529411765
17,"TACO1",51204,61678231,61685725,33,13,4338,2.2126,0.013462,0.042406,0.010452,0.689931529411765
12,"SLCO1A2",6579,21417534,21572528,579,55,4338,2.212,0.013485,0.070891,0.0074899,0.689931529411765
14,"ZFYVE21",79038,104182067,104200005,133,22,4338,2.2118,0.013489,0.090244,0.0054675,0.689931529411765
3,"OSBPL10",114884,31699382,32119072,1046,120,4338,2.2106,0.013531,0.0096629,0.057434,0.689931529411765
18,"FBXO15",201456,71740588,71815100,368,27,4338,2.2102,0.013544,0.096307,0.0055115,0.689931529411765
22,"SGSM1",129049,25202236,25323545,619,78,4338,2.2094,0.013575,0.095539,0.0080584,0.689931529411765
9,"C9orf169",375791,140119087,140120763,45,13,4338,2.2049,0.013731,0.014903,0.029881,0.689931529411765
1,"APH1A",51107,150237804,150241980,70,11,4338,2.2025,0.013814,0.029881,0.012543,0.689931529411765
12,"CCDC91",55297,28286182,28732883,947,41,4338,2.202,0.013834,0.024919,0.034447,0.689931529411765
5,"POC5",134359,74969949,75013313,270,25,4338,2.2006,0.013883,0.010234,0.053478,0.689931529411765
8,"FOXH1",8928,145698795,145701718,41,13,4338,2.1985,0.013956,0.012106,0.048445,0.689931529411765
4,"MFSD7",84179,675618,683230,150,34,4338,2.1982,0.013968,0.02249,0.025123,0.689931529411765
3,"P2RY14",9934,150929905,150996255,250,29,4338,2.1968,0.014016,0.085991,0.0054181,0.689931529411765
11,"EHBP1L1",254102,65343509,65360121,100,23,4338,2.1954,0.014068,0.043651,0.01523,0.689931529411765
6,"SLC22A23",63027,3269196,3457256,851,74,4338,2.1943,0.014108,0.0050945,0.11986,0.689931529411765
13,"THSD1",55901,52951305,52980629,201,15,4338,2.1941,0.014115,0.18451,0.0053961,0.689931529411765
12,"IRAK3",11213,66582659,66648402,224,34,4338,2.1928,0.014163,0.01103,0.056302,0.689931529411765
5,"FTMT",94033,121187650,121188519,55,18,4338,2.1925,0.014172,0.028343,0.013837,0.689931529411765
8,"MFSD3",113655,145734457,145736596,52,13,4338,2.191,0.014226,0.013428,0.045845,0.689931529411765
3,"ARMC8",25852,137906109,138017231,143,27,4338,2.1908,0.014232,0.1132,0.0083586,0.689931529411765
3,"ARHGEF26",26084,153838792,153975616,421,33,4338,2.1901,0.014257,0.0082252,0.094484,0.689931529411765
20,"PTPRT",11122,40701392,41818610,3084,268,4338,2.189,0.014299,0.075772,0.026118,0.689931529411765
13,"IFT88",8100,21140585,21265503,435,36,4338,2.1872,0.014364,0.014803,0.045859,0.689931529411765
10,"MTPAP",55149,30598730,30663377,217,28,4338,2.1864,0.014393,0.066944,0.0086557,0.689931529411765
9,"ZDHHC21",340481,14611069,14693469,501,60,4338,2.184,0.01448,0.012828,0.033021,0.689931529411765
8,"TMEM67",91147,94767072,94831462,144,19,4338,2.1814,0.014576,0.030456,0.021979,0.689931529411765
1,"DIEXF",27042,210001352,210030910,272,26,4338,2.1811,0.01459,0.047974,0.010111,0.689931529411765
18,"FHOD3",80206,33877677,34360018,1225,111,4338,2.179,0.014664,0.03479,0.032452,0.689931529411765
15,"NRG4",145957,76228310,76352136,239,20,4338,2.1788,0.014672,0.19401,0.0062904,0.689931529411765
2,"STAM2",10254,152973315,153032506,230,23,4338,2.178,0.014701,0.016149,0.040279,0.689931529411765
12,"CTD-2140B24.4",10795,133707570,133778955,174,14,4338,2.1774,0.014725,0.011458,0.054159,0.689931529411765
12,"ZNF268",10795,133707570,133783698,174,14,4338,2.1774,0.014725,0.011458,0.054159,0.689931529411765
17,"CCL11",6356,32612687,32615353,120,18,4338,2.1766,0.014754,0.27908,0.0017947,0.689931529411765
11,"SCGB2A2",4250,62037627,62040628,127,22,4338,2.1762,0.014772,0.010769,0.053647,0.689931529411765
1,"ZZZ3",26009,78028101,78149104,260,27,4338,2.1759,0.014781,0.017892,0.03812,0.689931529411765
1,"ZYG11B",79699,53192126,53293014,370,29,4338,2.1743,0.01484,0.019992,0.032195,0.689931529411765
6,"FRMD1",79981,168456425,168482237,229,45,4338,2.174,0.014851,0.066629,0.011696,0.689931529411765
1,"CLCA2",9635,86889769,86922241,320,28,4338,2.174,0.014853,0.022256,0.022322,0.689931529411765
1,"OR13G1",441933,247835320,247836365,196,20,4338,2.1712,0.014959,0.033501,0.024361,0.689931529411765
1,"IL22RA1",58985,24446261,24469611,215,28,4338,2.1693,0.01503,0.084704,0.0060622,0.689931529411765
1,"DDI2",6248,15943995,15995539,95,13,4338,2.169,0.01504,0.018579,0.050971,0.689931529411765
1,"RSC1A1",6248,15986364,15988217,95,13,4338,2.169,0.01504,0.018579,0.050971,0.689931529411765
2,"SIX2",10736,45232300,45236569,183,29,4338,2.1672,0.015109,0.074984,0.0066192,0.689931529411765
4,"TBC1D1",23216,37892708,38140796,885,100,4338,2.1666,0.015132,0.038064,0.015862,0.689931529411765
1,"TFB2M",64216,246703862,246729626,240,34,4338,2.1663,0.015144,0.062737,0.011289,0.689931529411765
6,"GJA1",2697,121756838,121770873,218,24,4338,2.1662,0.015147,0.021859,0.02672,0.689931529411765
20,"FAM209A",200232,55092243,55101198,89,14,4338,2.1655,0.015175,0.065352,0.01131,0.689931529411765
12,"PSMD9",5715,122326637,122356203,185,22,4338,2.1648,0.015201,0.10898,0.005101,0.689931529411765
11,"SLC25A45",283130,65142663,65151172,66,23,4338,2.1638,0.015239,0.11711,0.0051948,0.689931529411765
11,"ZNF259",8882,116648436,116658766,173,32,4338,2.1619,0.015311,0.083838,0.0072772,0.689931529411765
12,"KDM2B",84678,121866900,122018920,364,42,4338,2.1617,0.01532,0.030518,0.0261,0.689931529411765
3,"ATP2C1",27032,130569439,130735556,281,36,4338,2.1615,0.01533,0.0090714,0.07269,0.689931529411765
7,"SEMA3A",10371,83585093,84122040,1671,97,4338,2.1603,0.015373,0.12308,0.0084249,0.689931529411765
15,"FBXO22",26263,76196200,76227609,130,16,4338,2.1603,0.015376,0.084432,0.011789,0.689931529411765
20,"ZNF335",63925,44577292,44600833,191,32,4338,2.1602,0.015377,0.049973,0.014121,0.689931529411765
20,"NRSN2",80023,327426,340304,150,28,4338,2.1603,0.015377,0.15545,0.0058056,0.689931529411765
7,"DDX56",54606,44605016,44614650,150,18,4338,2.1598,0.015396,0.015456,0.043736,0.689931529411765
12,"TMBIM4",51643,66517709,66563852,197,25,4338,2.1587,0.015437,0.02119,0.031956,0.689931529411765
12,"TMBIM4",51643,66517697,66563765,197,25,4338,2.1587,0.015437,0.02119,0.031956,0.689931529411765
4,"CTBP1",1487,1205236,1243741,255,28,4338,2.1585,0.015443,0.083084,0.010464,0.689931529411765
2,"HOXD3",3232,177001340,177037830,184,32,4338,2.1585,0.015445,0.014806,0.046306,0.689931529411765
8,"ZC3H3",23144,144519825,144623623,419,48,4338,2.1577,0.015477,0.12153,0.0051838,0.689931529411765
6,"RAB23",51715,57053607,57087078,128,25,4338,2.1569,0.015505,0.046012,0.010631,0.689931529411765
21,"ABCG1",9619,43619799,43717354,513,59,4338,2.1561,0.01554,0.0088913,0.10149,0.689931529411765
12,"HPD",3242,122277433,122301502,223,25,4338,2.156,0.015542,0.093107,0.0056301,0.689931529411765
12,"GOLGA3",2802,133345495,133405444,379,39,4338,2.1539,0.015626,0.20948,0.0027903,0.689931529411765
3,"C3orf33",285315,155480401,155524140,195,26,4338,2.1536,0.015635,0.0060359,0.092953,0.689931529411765
9,"SLC44A1",23446,108006903,108201452,524,41,4338,2.1509,0.015741,0.017079,0.03881,0.689931529411765
10,"PDZD7",79955,102767440,102790890,102,35,4338,2.1508,0.015747,0.010343,0.064506,0.689931529411765
13,"TRPC4",7223,38210773,38444562,898,79,4338,2.1491,0.015811,0.25234,0.0031108,0.689931529411765
17,"KCNJ2",3759,68164814,68176189,108,15,4338,2.1476,0.015872,0.013046,0.053994,0.689931529411765
2,"CREB1",1385,208394461,208468155,193,26,4338,2.1465,0.015918,0.0072571,0.14714,0.689931529411765
3,"C3orf62",375341,49306035,49315342,58,11,4338,2.1455,0.015956,0.011455,0.044797,0.689931529411765
1,"MRPS21",54460,150266289,150281414,112,14,4338,2.1455,0.015957,0.033767,0.015018,0.689931529411765
11,"MS4A7",58475,60145955,60163424,145,20,4338,2.1455,0.015957,0.01094,0.090507,0.689931529411765
9,"CACNA1B",774,140772241,141019076,413,43,4338,2.1444,0.015999,0.0094885,0.095203,0.689931529411765
14,"APEX1",328,20923350,20925927,162,32,4338,2.1441,0.016012,0.008816,0.060863,0.689931529411765
3,"C3orf35",339883,37427760,37476988,191,23,4338,2.1438,0.016023,0.046981,0.024816,0.689931529411765
2,"RANBP2",5903,109335937,109402267,175,18,4338,2.1401,0.016175,0.0085869,0.080313,0.691019463087248
5,"SETD9",133383,56205087,56221359,153,20,4338,2.1392,0.016209,0.049956,0.015652,0.691019463087248
19,"AKAP8",10270,15464196,15490609,81,12,4338,2.1385,0.016237,0.25485,0.0042338,0.691019463087248
2,"SEPT10",151011,110300559,110371783,327,32,4338,2.1372,0.016292,0.014695,0.034802,0.691019463087248
1,"CLCA1",1179,86934051,86965972,259,42,4338,2.1343,0.01641,0.01993,0.028381,0.691019463087248
14,"TRMT5",57570,61438169,61448076,72,15,4338,2.1324,0.016489,0.60021,0.0018104,0.691019463087248
13,"WASF3",10810,27131840,27263085,519,39,4338,2.1315,0.016523,0.11277,0.0065153,0.691019463087248
